pokemon_id,name,base_experience,height_in_meters,weight_in_kg,hp,attack,defense,special_attack,special_defense,speed,primary_type,secondary_type,gender_rate,capture_rate,base_happiness,is_baby,is_legendary,is_mythical,color,shape,generation,total_stats
818.0,inteleon,265.0,1.9,45.2,70.0,85.0,65.0,125.0,65.0,120.0,water,,0.12,0.18,50.0,False,False,False,blue,upright,Gen 8,530.0
819.0,skwovet,55.0,0.3,2.5,70.0,55.0,55.0,35.0,35.0,25.0,normal,,0.5,1.0,50.0,False,False,False,brown,upright,Gen 8,275.0
820.0,greedent,161.0,0.6,6.0,120.0,95.0,95.0,55.0,75.0,20.0,normal,,0.5,0.35,50.0,False,False,False,brown,upright,Gen 8,460.0
821.0,rookidee,49.0,0.2,1.8,38.0,47.0,35.0,33.0,35.0,57.0,flying,,0.5,1.0,50.0,False,False,False,blue,wings,Gen 8,245.0
822.0,corvisquire,128.0,0.8,16.0,68.0,67.0,55.0,43.0,55.0,77.0,flying,,0.5,0.47,50.0,False,False,False,blue,wings,Gen 8,365.0
823.0,corviknight,248.0,2.2,75.0,98.0,87.0,105.0,53.0,85.0,67.0,flying,steel,0.5,0.18,50.0,False,False,False,purple,wings,Gen 8,495.0
824.0,blipbug,36.0,0.4,8.0,25.0,20.0,20.0,25.0,45.0,45.0,bug,,0.5,1.0,50.0,False,False,False,blue,armor,Gen 8,180.0
825.0,dottler,117.0,0.4,19.5,50.0,35.0,80.0,50.0,90.0,30.0,bug,psychic,0.5,0.47,50.0,False,False,False,yellow,armor,Gen 8,335.0
826.0,orbeetle,253.0,0.4,40.8,60.0,45.0,110.0,80.0,120.0,90.0,bug,psychic,0.5,0.18,50.0,False,False,False,red,wings,Gen 8,505.0
827.0,nickit,49.0,0.6,8.9,40.0,28.0,28.0,47.0,52.0,50.0,dark,,0.5,1.0,50.0,False,False,False,brown,quadruped,Gen 8,245.0
828.0,thievul,159.0,1.2,19.9,70.0,58.0,58.0,87.0,92.0,90.0,dark,,0.5,0.5,50.0,False,False,False,brown,quadruped,Gen 8,455.0
829.0,gossifleur,50.0,0.4,2.2,40.0,40.0,60.0,40.0,60.0,10.0,grass,,0.5,0.75,50.0,False,False,False,green,blob,Gen 8,250.0
830.0,eldegoss,161.0,0.5,2.5,60.0,50.0,90.0,80.0,120.0,60.0,grass,,0.5,0.29,50.0,False,False,False,green,blob,Gen 8,460.0
831.0,wooloo,122.0,0.6,6.0,42.0,40.0,55.0,40.0,45.0,48.0,normal,,0.5,1.0,50.0,False,False,False,white,quadruped,Gen 8,270.0
832.0,dubwool,172.0,1.3,43.0,72.0,80.0,100.0,60.0,90.0,88.0,normal,,0.5,0.5,50.0,False,False,False,white,quadruped,Gen 8,490.0
833.0,chewtle,57.0,0.3,8.5,50.0,64.0,50.0,38.0,38.0,44.0,water,,0.5,1.0,50.0,False,False,False,green,quadruped,Gen 8,284.0
834.0,drednaw,170.0,1.0,115.5,90.0,115.0,90.0,48.0,68.0,74.0,water,rock,0.5,0.29,50.0,False,False,False,green,quadruped,Gen 8,485.0
835.0,yamper,54.0,0.3,13.5,59.0,45.0,50.0,40.0,50.0,26.0,electric,,0.5,1.0,50.0,False,False,False,yellow,quadruped,Gen 8,270.0
836.0,boltund,172.0,1.0,34.0,69.0,90.0,60.0,90.0,60.0,121.0,electric,,0.5,0.18,50.0,False,False,False,yellow,quadruped,Gen 8,490.0
837.0,rolycoly,48.0,0.3,12.0,30.0,40.0,50.0,40.0,50.0,30.0,rock,,0.5,1.0,50.0,False,False,False,black,ball,Gen 8,240.0
838.0,carkol,144.0,1.1,78.0,80.0,60.0,90.0,60.0,70.0,50.0,rock,fire,0.5,0.47,50.0,False,False,False,black,legs,Gen 8,410.0
839.0,coalossal,255.0,2.8,310.5,110.0,80.0,120.0,80.0,90.0,30.0,rock,fire,0.5,0.18,50.0,False,False,False,black,humanoid,Gen 8,510.0
840.0,applin,52.0,0.2,0.5,40.0,40.0,80.0,40.0,40.0,20.0,grass,dragon,0.5,1.0,50.0,False,False,False,green,squiggle,Gen 8,260.0
841.0,flapple,170.0,0.3,1.0,70.0,110.0,80.0,95.0,60.0,70.0,grass,dragon,0.5,0.18,50.0,False,False,False,green,wings,Gen 8,485.0
842.0,appletun,170.0,0.4,13.0,110.0,85.0,80.0,100.0,80.0,30.0,grass,dragon,0.5,0.18,50.0,False,False,False,green,quadruped,Gen 8,485.0
843.0,silicobra,63.0,2.2,7.6,52.0,57.0,75.0,35.0,50.0,46.0,ground,,0.5,1.0,50.0,False,False,False,green,squiggle,Gen 8,315.0
844.0,sandaconda,179.0,3.8,65.5,72.0,107.0,125.0,65.0,70.0,71.0,ground,,0.5,0.47,50.0,False,False,False,green,squiggle,Gen 8,510.0
845.0,cramorant,166.0,0.8,18.0,70.0,85.0,55.0,85.0,95.0,85.0,flying,water,0.5,0.18,50.0,False,False,False,blue,wings,Gen 8,475.0
846.0,arrokuda,56.0,0.5,1.0,41.0,63.0,40.0,40.0,30.0,66.0,water,,0.5,1.0,50.0,False,False,False,brown,fish,Gen 8,280.0
847.0,barraskewda,172.0,1.3,30.0,61.0,123.0,60.0,60.0,50.0,136.0,water,,0.5,0.24,50.0,False,False,False,brown,fish,Gen 8,490.0
848.0,toxel,48.0,0.4,11.0,40.0,38.0,35.0,54.0,35.0,40.0,electric,poison,0.5,0.29,50.0,True,False,False,purple,upright,Gen 8,242.0
849.0,toxtricity-amped,176.0,1.6,40.0,75.0,98.0,70.0,114.0,70.0,75.0,electric,poison,0.5,0.18,50.0,False,False,False,purple,upright,Gen 8,502.0
850.0,sizzlipede,61.0,0.7,1.0,50.0,65.0,45.0,50.0,50.0,45.0,fire,bug,0.5,0.75,50.0,False,False,False,red,tentacles,Gen 8,305.0
851.0,centiskorch,184.0,3.0,120.0,100.0,115.0,65.0,90.0,90.0,65.0,fire,bug,0.5,0.29,50.0,False,False,False,red,tentacles,Gen 8,525.0
852.0,clobbopus,62.0,0.6,4.0,50.0,68.0,60.0,50.0,50.0,32.0,fighting,,0.5,0.71,50.0,False,False,False,brown,tentacles,Gen 8,310.0
853.0,grapploct,168.0,1.6,39.0,80.0,118.0,90.0,70.0,80.0,42.0,fighting,,0.5,0.18,50.0,False,False,False,blue,tentacles,Gen 8,480.0
854.0,sinistea,62.0,0.1,0.2,40.0,45.0,45.0,74.0,54.0,50.0,ghost,,-1.0,0.47,50.0,False,False,False,purple,ball,Gen 8,308.0
855.0,polteageist,178.0,0.2,0.4,60.0,65.0,65.0,134.0,114.0,70.0,ghost,,-1.0,0.24,50.0,False,False,False,purple,ball,Gen 8,508.0
856.0,hatenna,53.0,0.4,3.4,42.0,30.0,45.0,56.0,53.0,39.0,psychic,,1.0,0.92,50.0,False,False,False,pink,legs,Gen 8,265.0
857.0,hattrem,130.0,0.6,4.8,57.0,40.0,65.0,86.0,73.0,49.0,psychic,,1.0,0.47,50.0,False,False,False,pink,humanoid,Gen 8,370.0
858.0,hatterene,255.0,2.1,5.1,57.0,90.0,95.0,136.0,103.0,29.0,psychic,fairy,1.0,0.18,50.0,False,False,False,pink,blob,Gen 8,510.0
859.0,impidimp,53.0,0.4,5.5,45.0,45.0,30.0,55.0,40.0,50.0,dark,fairy,0.0,1.0,50.0,False,False,False,pink,humanoid,Gen 8,265.0
860.0,morgrem,130.0,0.8,12.5,65.0,60.0,45.0,75.0,55.0,70.0,dark,fairy,0.0,0.47,50.0,False,False,False,pink,humanoid,Gen 8,370.0
861.0,grimmsnarl,255.0,1.5,61.0,95.0,120.0,65.0,95.0,75.0,60.0,dark,fairy,0.0,0.18,50.0,False,False,False,purple,humanoid,Gen 8,510.0
862.0,obstagoon,260.0,1.6,46.0,93.0,90.0,101.0,60.0,81.0,95.0,dark,normal,0.5,0.18,50.0,False,False,False,gray,upright,Gen 8,520.0
863.0,perrserker,154.0,0.8,28.0,70.0,110.0,100.0,50.0,60.0,50.0,steel,,0.5,0.35,50.0,False,False,False,brown,upright,Gen 8,440.0
864.0,cursola,179.0,1.0,0.4,60.0,95.0,50.0,145.0,130.0,30.0,ghost,,0.75,0.12,50.0,False,False,False,white,arms,Gen 8,510.0
865.0,sirfetchd,177.0,0.8,117.0,62.0,135.0,95.0,68.0,82.0,65.0,fighting,,0.5,0.18,50.0,False,False,False,white,wings,Gen 8,507.0
866.0,mr-rime,182.0,1.5,58.2,80.0,85.0,75.0,110.0,100.0,70.0,ice,psychic,0.5,0.18,50.0,False,False,False,purple,humanoid,Gen 8,520.0
867.0,runerigus,169.0,1.6,66.6,58.0,95.0,145.0,50.0,105.0,30.0,ground,ghost,0.5,0.35,50.0,False,False,False,gray,blob,Gen 8,483.0
868.0,milcery,54.0,0.2,0.3,45.0,40.0,40.0,50.0,61.0,34.0,fairy,,1.0,0.78,50.0,False,False,False,white,ball,Gen 8,270.0
869.0,alcremie,173.0,0.3,0.5,65.0,60.0,75.0,110.0,121.0,64.0,fairy,,1.0,0.39,50.0,False,False,False,white,blob,Gen 8,495.0
870.0,falinks,165.0,3.0,62.0,65.0,100.0,100.0,70.0,60.0,75.0,fighting,,-1.0,0.18,50.0,False,False,False,yellow,heads,Gen 8,470.0
871.0,pincurchin,152.0,0.3,1.0,48.0,101.0,95.0,91.0,85.0,15.0,electric,,0.5,0.29,50.0,False,False,False,purple,tentacles,Gen 8,435.0
872.0,snom,37.0,0.3,3.8,30.0,25.0,35.0,45.0,30.0,20.0,ice,bug,0.5,0.75,50.0,False,False,False,white,squiggle,Gen 8,185.0
873.0,frosmoth,166.0,1.3,42.0,70.0,65.0,60.0,125.0,90.0,65.0,ice,bug,0.5,0.29,50.0,False,False,False,white,bug-wings,Gen 8,475.0
874.0,stonjourner,165.0,2.5,520.0,100.0,125.0,135.0,20.0,20.0,70.0,rock,,0.5,0.24,50.0,False,False,False,gray,legs,Gen 8,470.0
875.0,eiscue-ice,165.0,1.4,89.0,75.0,80.0,110.0,65.0,90.0,50.0,ice,,0.5,0.24,50.0,False,False,False,blue,upright,Gen 8,470.0
876.0,indeedee-male,166.0,0.9,28.0,60.0,65.0,55.0,105.0,95.0,95.0,psychic,normal,0.5,0.12,140.0,False,False,False,purple,upright,Gen 8,475.0
877.0,morpeko-full-belly,153.0,0.3,3.0,58.0,95.0,58.0,70.0,58.0,97.0,electric,dark,0.5,0.71,50.0,False,False,False,yellow,humanoid,Gen 8,436.0
878.0,cufant,66.0,1.2,100.0,72.0,80.0,49.0,40.0,49.0,40.0,steel,,0.5,0.75,50.0,False,False,False,yellow,quadruped,Gen 8,330.0
879.0,copperajah,175.0,3.0,650.0,122.0,130.0,69.0,80.0,69.0,30.0,steel,,0.5,0.35,50.0,False,False,False,green,quadruped,Gen 8,500.0
880.0,dracozolt,177.0,1.8,190.0,90.0,100.0,90.0,80.0,70.0,75.0,electric,dragon,-1.0,0.18,50.0,False,False,False,green,upright,Gen 8,505.0
881.0,arctozolt,177.0,2.3,150.0,90.0,100.0,90.0,90.0,80.0,55.0,electric,ice,-1.0,0.18,50.0,False,False,False,blue,upright,Gen 8,505.0
882.0,dracovish,177.0,2.3,215.0,90.0,90.0,100.0,70.0,80.0,75.0,water,dragon,-1.0,0.18,50.0,False,False,False,green,legs,Gen 8,505.0
883.0,arctovish,177.0,2.0,175.0,90.0,90.0,100.0,80.0,90.0,55.0,water,ice,-1.0,0.18,50.0,False,False,False,blue,fish,Gen 8,505.0
884.0,duraludon,187.0,1.8,40.0,70.0,95.0,115.0,120.0,50.0,85.0,steel,dragon,0.5,0.18,50.0,False,False,False,white,upright,Gen 8,535.0
885.0,dreepy,54.0,0.5,2.0,28.0,60.0,30.0,40.0,30.0,82.0,dragon,ghost,0.5,0.18,50.0,False,False,False,green,squiggle,Gen 8,270.0
886.0,drakloak,144.0,1.4,11.0,68.0,80.0,50.0,60.0,50.0,102.0,dragon,ghost,0.5,0.18,50.0,False,False,False,green,arms,Gen 8,410.0
887.0,dragapult,300.0,3.0,50.0,88.0,120.0,75.0,100.0,75.0,142.0,dragon,ghost,0.5,0.18,50.0,False,False,False,green,upright,Gen 8,600.0
888.0,zacian,335.0,2.8,110.0,92.0,120.0,115.0,80.0,115.0,138.0,fairy,,-1.0,0.04,0.0,False,True,False,blue,quadruped,Gen 8,660.0
889.0,zamazenta,335.0,2.9,210.0,92.0,120.0,115.0,80.0,115.0,138.0,fighting,,-1.0,0.04,0.0,False,True,False,red,quadruped,Gen 8,660.0
890.0,eternatus,345.0,20.0,950.0,140.0,85.0,95.0,145.0,95.0,130.0,poison,dragon,-1.0,1.0,0.0,False,True,False,purple,wings,Gen 8,690.0
891.0,kubfu,77.0,0.6,12.0,60.0,90.0,60.0,53.0,50.0,72.0,fighting,,0.12,0.01,50.0,False,True,False,gray,upright,Gen 8,385.0
892.0,urshifu-single-strike,275.0,1.9,105.0,100.0,130.0,100.0,63.0,60.0,97.0,fighting,dark,0.12,0.01,50.0,False,True,False,gray,humanoid,Gen 8,550.0
893.0,zarude,300.0,1.8,70.0,105.0,120.0,105.0,70.0,95.0,105.0,dark,grass,-1.0,0.01,0.0,False,False,True,green,upright,Gen 8,600.0
894.0,regieleki,290.0,1.2,145.0,80.0,100.0,50.0,100.0,50.0,200.0,electric,,-1.0,0.01,35.0,False,True,False,yellow,humanoid,Gen 8,580.0
895.0,regidrago,290.0,2.1,200.0,200.0,100.0,50.0,100.0,50.0,80.0,dragon,,-1.0,0.01,35.0,False,True,False,green,humanoid,Gen 8,580.0
896.0,glastrier,290.0,2.2,800.0,100.0,145.0,130.0,65.0,110.0,30.0,ice,,-1.0,0.01,35.0,False,True,False,white,quadruped,Gen 8,580.0
897.0,spectrier,290.0,2.0,44.5,100.0,65.0,60.0,145.0,80.0,130.0,ghost,,-1.0,0.01,35.0,False,True,False,black,quadruped,Gen 8,580.0
898.0,calyrex,250.0,1.1,7.7,100.0,80.0,80.0,80.0,80.0,80.0,psychic,grass,-1.0,0.01,100.0,False,True,False,green,humanoid,Gen 8,500.0
899.0,wyrdeer,263.0,1.8,95.1,103.0,105.0,72.0,105.0,75.0,65.0,normal,psychic,0.5,0.53,50.0,False,False,False,gray,quadruped,Gen 8,525.0
900.0,kleavor,175.0,1.8,89.0,70.0,135.0,95.0,45.0,70.0,85.0,bug,rock,0.5,0.45,50.0,False,False,False,brown,bug-wings,Gen 8,500.0
901.0,ursaluna,275.0,2.4,290.0,130.0,140.0,105.0,45.0,80.0,50.0,ground,normal,0.5,0.29,50.0,False,False,False,brown,quadruped,Gen 8,550.0
902.0,basculegion-male,265.0,3.0,110.0,120.0,112.0,65.0,80.0,75.0,78.0,water,ghost,0.5,0.53,50.0,False,False,False,green,fish,Gen 8,530.0
903.0,sneasler,102.0,1.3,43.0,80.0,130.0,60.0,40.0,80.0,120.0,fighting,poison,0.5,0.53,50.0,False,False,False,gray,upright,Gen 8,510.0
904.0,overqwil,179.0,2.5,60.5,85.0,115.0,95.0,65.0,65.0,85.0,dark,poison,0.5,0.53,50.0,False,False,False,black,fish,Gen 8,510.0
905.0,enamorus-incarnate,116.0,1.6,48.0,74.0,115.0,70.0,135.0,80.0,106.0,fairy,flying,1.0,0.01,50.0,False,True,False,pink,arms,Gen 8,580.0
906.0,sprigatito,62.0,0.4,4.1,40.0,61.0,54.0,45.0,45.0,65.0,grass,,0.12,0.18,50.0,False,False,False,green,quadruped,Gen 9,310.0
907.0,floragato,144.0,0.9,12.2,61.0,80.0,63.0,60.0,63.0,83.0,grass,,0.12,0.18,50.0,False,False,False,green,upright,Gen 9,410.0
908.0,meowscarada,265.0,1.5,31.2,76.0,110.0,70.0,81.0,70.0,123.0,grass,dark,0.12,0.18,50.0,False,False,False,green,upright,Gen 9,530.0
909.0,fuecoco,62.0,0.4,9.8,67.0,45.0,59.0,63.0,40.0,36.0,fire,,0.12,0.18,50.0,False,False,False,red,upright,Gen 9,310.0
910.0,crocalor,144.0,1.0,30.7,81.0,55.0,78.0,90.0,58.0,49.0,fire,,0.12,0.18,50.0,False,False,False,red,upright,Gen 9,411.0
911.0,skeledirge,265.0,1.6,326.5,104.0,75.0,100.0,110.0,75.0,66.0,fire,ghost,0.12,0.18,50.0,False,False,False,red,quadruped,Gen 9,530.0
912.0,quaxly,62.0,0.5,6.1,55.0,65.0,45.0,50.0,45.0,50.0,water,,0.12,0.18,50.0,False,False,False,white,upright,Gen 9,310.0
913.0,quaxwell,144.0,1.2,21.5,70.0,85.0,65.0,65.0,60.0,65.0,water,,0.12,0.18,50.0,False,False,False,blue,upright,Gen 9,410.0
914.0,quaquaval,265.0,1.8,61.9,85.0,120.0,80.0,85.0,75.0,85.0,water,fighting,0.12,0.18,50.0,False,False,False,blue,upright,Gen 9,530.0
915.0,lechonk,51.0,0.5,10.2,54.0,45.0,40.0,35.0,45.0,35.0,normal,,0.5,1.0,50.0,False,False,False,gray,quadruped,Gen 9,254.0
916.0,oinkologne-male,171.0,1.0,120.0,110.0,100.0,75.0,59.0,80.0,65.0,normal,,0.0,0.39,50.0,False,False,False,gray,quadruped,Gen 9,489.0
917.0,tarountula,42.0,0.3,4.0,35.0,41.0,45.0,29.0,40.0,20.0,bug,,0.5,1.0,50.0,False,False,False,white,armor,Gen 9,210.0
918.0,spidops,141.0,1.0,16.5,60.0,79.0,92.0,52.0,86.0,35.0,bug,,0.5,0.47,50.0,False,False,False,green,armor,Gen 9,404.0
919.0,nymble,42.0,0.2,1.0,33.0,46.0,40.0,21.0,25.0,45.0,bug,,0.5,0.75,20.0,False,False,False,gray,armor,Gen 9,210.0
920.0,lokix,158.0,1.0,17.5,71.0,102.0,78.0,52.0,55.0,92.0,bug,dark,0.5,0.12,0.0,False,False,False,gray,humanoid,Gen 9,450.0
921.0,pawmi,48.0,0.3,2.5,45.0,50.0,20.0,40.0,25.0,60.0,electric,,0.5,0.75,50.0,False,False,False,yellow,quadruped,Gen 9,240.0
922.0,pawmo,123.0,0.4,6.5,60.0,75.0,40.0,50.0,40.0,85.0,electric,fighting,0.5,0.31,50.0,False,False,False,yellow,upright,Gen 9,350.0
923.0,pawmot,245.0,0.9,41.0,70.0,115.0,70.0,70.0,60.0,105.0,electric,fighting,0.5,0.18,50.0,False,False,False,yellow,upright,Gen 9,490.0
924.0,tandemaus,61.0,0.3,1.8,50.0,50.0,45.0,40.0,45.0,75.0,normal,,-1.0,0.59,50.0,False,False,False,white,heads,Gen 9,305.0
925.0,maushold-family-of-four,165.0,0.3,2.3,74.0,75.0,70.0,65.0,75.0,111.0,normal,,-1.0,0.29,50.0,False,False,False,white,heads,Gen 9,470.0
926.0,fidough,62.0,0.3,10.9,37.0,55.0,70.0,30.0,55.0,65.0,fairy,,0.5,0.75,50.0,False,False,False,yellow,quadruped,Gen 9,312.0
927.0,dachsbun,167.0,0.5,14.9,57.0,80.0,115.0,50.0,80.0,95.0,fairy,,0.5,0.35,50.0,False,False,False,brown,quadruped,Gen 9,477.0
928.0,smoliv,52.0,0.3,6.5,41.0,35.0,45.0,58.0,51.0,30.0,grass,normal,0.5,1.0,50.0,False,False,False,green,legs,Gen 9,260.0
929.0,dolliv,124.0,0.6,11.9,52.0,53.0,60.0,78.0,78.0,33.0,grass,normal,0.5,0.47,50.0,False,False,False,green,humanoid,Gen 9,354.0
930.0,arboliva,255.0,1.4,48.2,78.0,69.0,90.0,125.0,109.0,39.0,grass,normal,0.5,0.18,50.0,False,False,False,green,humanoid,Gen 9,510.0
931.0,squawkabilly-green-plumage,146.0,0.6,2.4,82.0,96.0,51.0,45.0,51.0,92.0,normal,flying,0.5,0.75,50.0,False,False,False,green,wings,Gen 9,417.0
932.0,nacli,56.0,0.4,16.0,55.0,55.0,75.0,35.0,35.0,25.0,rock,,0.5,1.0,50.0,False,False,False,brown,ball,Gen 9,280.0
933.0,naclstack,124.0,0.6,105.0,60.0,60.0,100.0,35.0,65.0,35.0,rock,,0.5,0.47,50.0,False,False,False,brown,quadruped,Gen 9,355.0
934.0,garganacl,250.0,2.3,240.0,100.0,100.0,130.0,45.0,90.0,35.0,rock,,0.5,0.18,50.0,False,False,False,brown,humanoid,Gen 9,500.0
935.0,charcadet,51.0,0.6,10.5,40.0,50.0,40.0,50.0,40.0,35.0,fire,,0.5,0.35,50.0,False,False,False,red,humanoid,Gen 9,255.0
936.0,armarouge,263.0,1.5,85.0,85.0,60.0,100.0,125.0,80.0,75.0,fire,psychic,0.5,0.1,20.0,False,False,False,red,humanoid,Gen 9,525.0
937.0,ceruledge,263.0,1.6,62.0,75.0,125.0,80.0,60.0,100.0,85.0,fire,ghost,0.5,0.1,20.0,False,False,False,blue,humanoid,Gen 9,525.0
938.0,tadbulb,54.0,0.3,0.4,61.0,31.0,41.0,59.0,35.0,45.0,electric,,0.5,0.75,50.0,False,False,False,yellow,ball,Gen 9,272.0
939.0,bellibolt,173.0,1.2,113.0,109.0,64.0,91.0,103.0,83.0,45.0,electric,,0.5,0.2,50.0,False,False,False,green,humanoid,Gen 9,495.0
940.0,wattrel,56.0,0.4,3.6,40.0,40.0,35.0,55.0,40.0,70.0,electric,flying,0.5,0.71,50.0,False,False,False,black,wings,Gen 9,280.0
941.0,kilowattrel,172.0,1.4,38.6,70.0,70.0,60.0,105.0,60.0,125.0,electric,flying,0.5,0.35,50.0,False,False,False,yellow,wings,Gen 9,490.0
942.0,maschiff,68.0,0.5,16.0,60.0,78.0,60.0,40.0,51.0,51.0,dark,,0.5,0.59,50.0,False,False,False,brown,quadruped,Gen 9,340.0
943.0,mabosstiff,177.0,1.1,61.0,80.0,120.0,90.0,60.0,70.0,85.0,dark,,0.5,0.29,50.0,False,False,False,gray,quadruped,Gen 9,505.0
944.0,shroodle,58.0,0.2,0.7,40.0,65.0,35.0,40.0,35.0,75.0,poison,normal,0.5,0.75,50.0,False,False,False,gray,quadruped,Gen 9,290.0
945.0,grafaiai,170.0,0.7,27.2,63.0,95.0,65.0,80.0,72.0,110.0,poison,normal,0.5,0.35,50.0,False,False,False,gray,upright,Gen 9,485.0
946.0,bramblin,55.0,0.6,0.6,40.0,65.0,30.0,45.0,35.0,60.0,grass,ghost,0.5,0.75,50.0,False,False,False,brown,ball,Gen 9,275.0
947.0,brambleghast,168.0,1.2,6.0,55.0,115.0,70.0,80.0,70.0,90.0,grass,ghost,0.5,0.18,50.0,False,False,False,brown,ball,Gen 9,480.0
948.0,toedscool,67.0,0.9,33.0,40.0,40.0,35.0,50.0,100.0,70.0,ground,grass,0.5,0.75,50.0,False,False,False,yellow,legs,Gen 9,335.0
949.0,toedscruel,180.0,1.9,58.0,80.0,70.0,65.0,80.0,120.0,100.0,ground,grass,0.5,0.35,50.0,False,False,False,black,tentacles,Gen 9,515.0
950.0,klawf,158.0,1.3,79.0,70.0,100.0,115.0,35.0,55.0,75.0,rock,,0.5,0.47,50.0,False,False,False,red,armor,Gen 9,450.0
951.0,capsakid,61.0,0.3,3.0,50.0,62.0,40.0,62.0,40.0,50.0,grass,,0.5,0.75,50.0,False,False,False,green,upright,Gen 9,304.0
952.0,scovillain,170.0,0.9,15.0,65.0,108.0,65.0,108.0,65.0,75.0,grass,fire,0.5,0.29,50.0,False,False,False,green,upright,Gen 9,486.0
953.0,rellor,54.0,0.2,1.0,41.0,50.0,60.0,31.0,58.0,30.0,bug,,0.5,0.75,50.0,False,False,False,brown,armor,Gen 9,270.0
954.0,rabsca,165.0,0.3,3.5,75.0,50.0,85.0,115.0,100.0,45.0,bug,psychic,0.5,0.18,50.0,False,False,False,green,armor,Gen 9,470.0
955.0,flittle,51.0,0.2,1.5,30.0,35.0,30.0,55.0,30.0,75.0,psychic,,0.5,0.47,50.0,False,False,False,yellow,legs,Gen 9,255.0
956.0,espathra,168.0,1.9,90.0,95.0,60.0,60.0,101.0,60.0,105.0,psychic,,0.5,0.24,50.0,False,False,False,yellow,upright,Gen 9,481.0
957.0,tinkatink,59.0,0.4,8.9,50.0,45.0,45.0,35.0,64.0,58.0,fairy,steel,1.0,0.75,50.0,False,False,False,pink,humanoid,Gen 9,297.0
958.0,tinkatuff,133.0,0.7,59.1,65.0,55.0,55.0,45.0,82.0,78.0,fairy,steel,1.0,0.35,50.0,False,False,False,pink,humanoid,Gen 9,380.0
959.0,tinkaton,253.0,0.7,112.8,85.0,75.0,77.0,70.0,105.0,94.0,fairy,steel,1.0,0.18,50.0,False,False,False,pink,humanoid,Gen 9,506.0
960.0,wiglett,49.0,1.2,1.8,10.0,55.0,25.0,35.0,25.0,95.0,water,,0.5,1.0,50.0,False,False,False,white,blob,Gen 9,245.0
961.0,wugtrio,149.0,1.2,5.4,35.0,100.0,50.0,50.0,70.0,120.0,water,,0.5,0.2,50.0,False,False,False,red,blob,Gen 9,425.0
962.0,bombirdier,243.0,1.5,42.9,70.0,103.0,85.0,60.0,85.0,82.0,flying,dark,0.5,0.1,50.0,False,False,False,white,wings,Gen 9,485.0
963.0,finizen,63.0,1.3,60.2,70.0,45.0,40.0,45.0,40.0,75.0,water,,0.5,0.78,50.0,False,False,False,blue,fish,Gen 9,315.0
964.0,palafin-zero,160.0,1.3,60.2,100.0,70.0,72.0,53.0,62.0,100.0,water,,0.5,0.18,50.0,False,False,False,blue,fish,Gen 9,457.0
965.0,varoom,60.0,1.0,35.0,45.0,70.0,63.0,30.0,45.0,47.0,steel,poison,0.5,0.75,50.0,False,False,False,gray,legs,Gen 9,300.0
966.0,revavroom,175.0,1.8,120.0,80.0,119.0,90.0,54.0,67.0,90.0,steel,poison,0.5,0.29,50.0,False,False,False,gray,legs,Gen 9,500.0
967.0,cyclizar,175.0,1.6,63.0,70.0,95.0,65.0,85.0,65.0,121.0,dragon,normal,0.5,0.75,50.0,False,False,False,green,quadruped,Gen 9,501.0
968.0,orthworm,240.0,2.5,310.0,70.0,85.0,145.0,60.0,55.0,65.0,steel,,0.5,0.1,50.0,False,False,False,pink,squiggle,Gen 9,480.0
969.0,glimmet,70.0,0.7,8.0,48.0,35.0,42.0,105.0,60.0,60.0,rock,poison,0.5,0.27,50.0,False,False,False,blue,ball,Gen 9,350.0
970.0,glimmora,184.0,1.5,45.0,83.0,55.0,90.0,130.0,81.0,86.0,rock,poison,0.5,0.1,50.0,False,False,False,blue,ball,Gen 9,525.0
971.0,greavard,58.0,0.6,35.0,50.0,61.0,60.0,30.0,55.0,34.0,ghost,,0.5,0.47,50.0,False,False,False,white,quadruped,Gen 9,290.0
972.0,houndstone,171.0,2.0,15.0,72.0,101.0,100.0,50.0,97.0,68.0,ghost,,0.5,0.24,50.0,False,False,False,white,quadruped,Gen 9,488.0
973.0,flamigo,175.0,1.6,37.0,82.0,115.0,74.0,75.0,64.0,90.0,flying,fighting,0.5,0.39,50.0,False,False,False,pink,wings,Gen 9,500.0
974.0,cetoddle,67.0,1.2,45.0,108.0,68.0,45.0,30.0,40.0,43.0,ice,,0.5,0.59,50.0,False,False,False,white,upright,Gen 9,334.0
975.0,cetitan,182.0,4.5,700.0,170.0,113.0,65.0,45.0,55.0,73.0,ice,,0.5,0.2,50.0,False,False,False,white,upright,Gen 9,521.0
976.0,veluza,167.0,2.5,90.0,90.0,102.0,73.0,78.0,65.0,70.0,water,psychic,0.5,0.39,50.0,False,False,False,gray,fish,Gen 9,478.0
977.0,dondozo,265.0,12.0,220.0,150.0,100.0,115.0,65.0,65.0,35.0,water,,0.5,0.1,50.0,False,False,False,blue,fish,Gen 9,530.0
978.0,tatsugiri-curly,166.0,0.3,8.0,68.0,50.0,60.0,120.0,95.0,82.0,dragon,water,0.5,0.39,50.0,False,False,False,pink,fish,Gen 9,475.0
979.0,annihilape,268.0,1.2,56.0,110.0,115.0,80.0,50.0,90.0,90.0,fighting,ghost,0.5,0.18,50.0,False,False,False,gray,humanoid,Gen 9,535.0
